name,link,category,reviews amount,total score
Введение в АСУ ТП. Основы ПЛК.,https://stepik.org/course/64549,Архитектура ЭВМ,44,60.299244592178994
Основы маркетинговых коммуникаций,https://stepik.org/course/107831,PR-менеджмент,17,60.28880116094631
ChatGPT как диплом,https://stepik.org/course/171674,ChatGPT и ML,17,60.286957552713496
Китайский язык для чайников (HSK 1),https://stepik.org/course/49169,Гуманитарные науки,9,60.28484899505926
FullStack Pro MAX,https://stepik.org/course/183142,JavaScript,7,60.261256432189526
Академическое письмо в английском,https://stepik.org/course/172789,Актуальные скидки,2,60.25849665911744
"Django, потанцуем?",https://stepik.org/course/114288,Веб-разработка на Python,160,60.23461127541978
Инди-курс по HTML и CSS,https://stepik.org/course/120494,Frontend,730,60.209323173192345
Критическое мышление,https://stepik.org/course/63700,Прокачать навыки,258,60.179913132645254
Продвижение КСО/ESG и социального партнерства,https://stepik.org/course/102204,НКО,6,60.17176345405313
